learner_id,quiz_question,week_number,step_number,question_number,response,submitted_at,correct
85259458-cba7-4d91-a5f3-4c9e0c812ed6,2.11.5,2,11,5,4,2016-03-21 15:03:26 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.1,6,10,1,2,2016-03-21 15:04:19 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.1,6,10,1,3,2016-03-21 15:04:22 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.1,6,10,1,1,2016-03-21 15:04:25 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.2,6,10,2,3,2016-03-21 15:04:39 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.3,6,10,3,1,2016-03-21 15:04:50 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.3,6,10,3,3,2016-03-21 15:04:52 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.3,6,10,3,4,2016-03-21 15:04:54 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.4,6,10,4,3,2016-03-21 15:05:14 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.4,6,10,4,2,2016-03-21 15:05:16 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.5,6,10,5,2,2016-03-21 15:05:34 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,6.10.5,6,10,5,1,2016-03-21 15:05:37 UTC,true
52739d38-f321-431e-97c0-d371f153b3fa,3.14.1,3,14,1,1,2016-03-21 15:09:30 UTC,false
52739d38-f321-431e-97c0-d371f153b3fa,3.14.1,3,14,1,4,2016-03-21 15:09:34 UTC,false
52739d38-f321-431e-97c0-d371f153b3fa,3.14.1,3,14,1,3,2016-03-21 15:09:39 UTC,false
52739d38-f321-431e-97c0-d371f153b3fa,3.14.1,3,14,1,2,2016-03-21 15:09:42 UTC,true
52739d38-f321-431e-97c0-d371f153b3fa,3.14.2,3,14,2,2,2016-03-21 15:09:55 UTC,true
52739d38-f321-431e-97c0-d371f153b3fa,3.14.3,3,14,3,3,2016-03-21 15:10:23 UTC,true
52739d38-f321-431e-97c0-d371f153b3fa,3.14.4,3,14,4,1,2016-03-21 15:10:59 UTC,true
52739d38-f321-431e-97c0-d371f153b3fa,3.14.5,3,14,5,3,2016-03-21 15:11:17 UTC,true
f0943298-422d-45c8-a7b7-783976c2457d,2.11.1,2,11,1,1,2016-03-21 15:11:38 UTC,true
f0943298-422d-45c8-a7b7-783976c2457d,2.11.2,2,11,2,3,2016-03-21 15:12:25 UTC,true
f0943298-422d-45c8-a7b7-783976c2457d,2.11.3,2,11,3,4,2016-03-21 15:15:42 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.3,2,11,3,2,2016-03-21 15:16:14 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.3,2,11,3,3,2016-03-21 15:16:28 UTC,true
f0943298-422d-45c8-a7b7-783976c2457d,2.11.4,2,11,4,1,2016-03-21 15:17:21 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.4,2,11,4,2,2016-03-21 15:17:30 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.4,2,11,4,3,2016-03-21 15:17:44 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.4,2,11,4,4,2016-03-21 15:17:51 UTC,true
f0943298-422d-45c8-a7b7-783976c2457d,2.11.5,2,11,5,2,2016-03-21 15:18:20 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.5,2,11,5,3,2016-03-21 15:18:27 UTC,false
f0943298-422d-45c8-a7b7-783976c2457d,2.11.5,2,11,5,4,2016-03-21 15:18:33 UTC,true
103905b5-ec4b-4221-b898-cd941a48d256,3.14.1,3,14,1,4,2016-03-21 15:24:23 UTC,false
103905b5-ec4b-4221-b898-cd941a48d256,3.14.1,3,14,1,1,2016-03-21 15:24:36 UTC,false
103905b5-ec4b-4221-b898-cd941a48d256,3.14.1,3,14,1,3,2016-03-21 15:24:40 UTC,false
103905b5-ec4b-4221-b898-cd941a48d256,3.14.1,3,14,1,2,2016-03-21 15:24:42 UTC,true
103905b5-ec4b-4221-b898-cd941a48d256,3.14.2,3,14,2,2,2016-03-21 15:24:55 UTC,true
103905b5-ec4b-4221-b898-cd941a48d256,3.14.3,3,14,3,3,2016-03-21 15:25:13 UTC,true
103905b5-ec4b-4221-b898-cd941a48d256,3.14.4,3,14,4,1,2016-03-21 15:25:40 UTC,true
103905b5-ec4b-4221-b898-cd941a48d256,3.14.5,3,14,5,3,2016-03-21 15:25:59 UTC,true
c6ff04b0-de21-49b6-8e6c-b29e3f5a816f,4.10.1,4,10,1,4,2016-03-21 15:38:05 UTC,true
c6ff04b0-de21-49b6-8e6c-b29e3f5a816f,4.10.2,4,10,2,2,2016-03-21 15:38:59 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.1,7,11,1,3,2016-03-21 15:40:20 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.1,7,11,1,4,2016-03-21 15:40:22 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.2,7,11,2,1,2016-03-21 15:40:36 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.2,7,11,2,4,2016-03-21 15:40:38 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.2,7,11,2,2,2016-03-21 15:40:40 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.3,7,11,3,1,2016-03-21 15:40:45 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.3,7,11,3,4,2016-03-21 15:40:52 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.3,7,11,3,3,2016-03-21 15:40:54 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.3,7,11,3,2,2016-03-21 15:40:56 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.4,7,11,4,3,2016-03-21 15:41:11 UTC,false
c6ff04b0-de21-49b6-8e6c-b29e3f5a816f,4.10.3,4,10,3,2,2016-03-21 15:41:11 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.4,7,11,4,4,2016-03-21 15:41:13 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.4,7,11,4,2,2016-03-21 15:41:15 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.4,7,11,4,1,2016-03-21 15:41:18 UTC,true
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.5,7,11,5,4,2016-03-21 15:41:49 UTC,false
1bd03a93-50c3-4c30-b20c-a0da3e6404f9,7.11.5,7,11,5,3,2016-03-21 15:41:51 UTC,true
c6ff04b0-de21-49b6-8e6c-b29e3f5a816f,4.10.4,4,10,4,4,2016-03-21 15:42:12 UTC,true
c6ff04b0-de21-49b6-8e6c-b29e3f5a816f,4.10.5,4,10,5,1,2016-03-21 15:42:46 UTC,true
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.1,3,14,1,1,2016-03-21 15:49:04 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.1,3,14,1,3,2016-03-21 15:49:12 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.1,3,14,1,2,2016-03-21 15:49:16 UTC,true
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.2,3,14,2,4,2016-03-21 15:50:38 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.2,3,14,2,2,2016-03-21 15:50:48 UTC,true
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.3,3,14,3,3,2016-03-21 15:51:09 UTC,true
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.4,3,14,4,4,2016-03-21 15:51:42 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.4,3,14,4,3,2016-03-21 15:51:52 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.4,3,14,4,2,2016-03-21 15:51:56 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.4,3,14,4,1,2016-03-21 15:51:59 UTC,true
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.5,3,14,5,1,2016-03-21 15:52:22 UTC,false
6c3a3ab9-c526-4341-9955-d6691147392d,3.14.5,3,14,5,3,2016-03-21 15:52:25 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,2.11.1,2,11,1,1,2016-03-21 15:58:20 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,2.11.2,2,11,2,3,2016-03-21 15:59:28 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,2.11.3,2,11,3,3,2016-03-21 16:00:07 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,2.11.4,2,11,4,4,2016-03-21 16:00:33 UTC,true
5b84d20f-b553-45c8-ab11-c149f454d69d,2.11.5,2,11,5,4,2016-03-21 16:01:29 UTC,true
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.1,3,14,1,2,2016-03-21 16:02:52 UTC,true
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.2,3,14,2,2,2016-03-21 16:03:05 UTC,true
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.3,3,14,3,3,2016-03-21 16:03:25 UTC,true
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.4,3,14,4,1,2016-03-21 16:04:10 UTC,true
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.5,3,14,5,2,2016-03-21 16:04:28 UTC,false
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.5,3,14,5,1,2016-03-21 16:04:38 UTC,false
bcd3496a-1b13-4f00-b8f5-761b8a784558,3.14.5,3,14,5,3,2016-03-21 16:04:41 UTC,true
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.1,2,11,1,1,2016-03-21 16:06:35 UTC,true
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.2,2,11,2,3,2016-03-21 16:06:50 UTC,true
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.3,2,11,3,2,2016-03-21 16:07:30 UTC,false
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.3,2,11,3,3,2016-03-21 16:07:34 UTC,true
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.4,2,11,4,4,2016-03-21 16:08:11 UTC,true
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.5,2,11,5,2,2016-03-21 16:08:34 UTC,false
b1f9461e-fca7-409f-982a-0f7f6a19a0b8,2.11.5,2,11,5,4,2016-03-21 16:08:52 UTC,true
174ffe61-e0b2-4d52-9f06-ad2184338e99,3.14.1,3,14,1,2,2016-03-21 16:09:24 UTC,true
174ffe61-e0b2-4d52-9f06-ad2184338e99,3.14.2,3,14,2,2,2016-03-21 16:09:38 UTC,true
174ffe61-e0b2-4d52-9f06-ad2184338e99,3.14.3,3,14,3,3,2016-03-21 16:10:23 UTC,true
174ffe61-e0b2-4d52-9f06-ad2184338e99,3.14.4,3,14,4,1,2016-03-21 16:10:51 UTC,true
174ffe61-e0b2-4d52-9f06-ad2184338e99,3.14.5,3,14,5,3,2016-03-21 16:11:07 UTC,true
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.1,3,14,1,2,2016-03-21 16:19:18 UTC,true
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.2,3,14,2,2,2016-03-21 16:19:39 UTC,true
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.3,3,14,3,3,2016-03-21 16:19:56 UTC,true
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.4,3,14,4,2,2016-03-21 16:20:43 UTC,false
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.4,3,14,4,4,2016-03-21 16:20:47 UTC,false
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.4,3,14,4,1,2016-03-21 16:21:04 UTC,true
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.5,3,14,5,2,2016-03-21 16:21:22 UTC,false
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.5,3,14,5,1,2016-03-21 16:21:50 UTC,false
dee21305-b7da-47ac-88f2-c818280a24b2,3.14.5,3,14,5,3,2016-03-21 16:21:53 UTC,true
759c623f-3738-4bcc-850a-464d35e059ca,2.11.1,2,11,1,1,2016-03-21 16:29:20 UTC,true
759c623f-3738-4bcc-850a-464d35e059ca,2.11.2,2,11,2,1,2016-03-21 16:29:50 UTC,false
759c623f-3738-4bcc-850a-464d35e059ca,2.11.2,2,11,2,4,2016-03-21 16:30:04 UTC,false
759c623f-3738-4bcc-850a-464d35e059ca,2.11.2,2,11,2,3,2016-03-21 16:30:09 UTC,true
759c623f-3738-4bcc-850a-464d35e059ca,2.11.3,2,11,3,3,2016-03-21 16:30:31 UTC,true
759c623f-3738-4bcc-850a-464d35e059ca,2.11.4,2,11,4,4,2016-03-21 16:30:49 UTC,true
759c623f-3738-4bcc-850a-464d35e059ca,2.11.5,2,11,5,4,2016-03-21 16:31:19 UTC,true
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.1,2,11,1,1,2016-03-21 16:42:15 UTC,true
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.2,2,11,2,3,2016-03-21 16:42:25 UTC,true
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.3,2,11,3,3,2016-03-21 16:42:43 UTC,true
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.4,2,11,4,3,2016-03-21 16:43:13 UTC,false
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.4,2,11,4,2,2016-03-21 16:43:24 UTC,false
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.4,2,11,4,4,2016-03-21 16:43:28 UTC,true
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.5,2,11,5,3,2016-03-21 16:43:54 UTC,false
22f99543-5a9e-4077-95ad-596ded343ba8,2.11.5,2,11,5,4,2016-03-21 16:44:01 UTC,true
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.1,2,11,1,4,2016-03-21 17:06:49 UTC,false
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.1,2,11,1,1,2016-03-21 17:06:56 UTC,true
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.2,2,11,2,3,2016-03-21 17:07:23 UTC,true
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.3,2,11,3,4,2016-03-21 17:07:37 UTC,false
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.3,2,11,3,1,2016-03-21 17:07:50 UTC,false
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.3,2,11,3,2,2016-03-21 17:08:04 UTC,false
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.3,2,11,3,3,2016-03-21 17:08:07 UTC,true
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.4,2,11,4,2,2016-03-21 17:08:45 UTC,false
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.4,2,11,4,3,2016-03-21 17:08:50 UTC,false
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.4,2,11,4,4,2016-03-21 17:08:56 UTC,true
17d99c65-bfc1-44d7-a8a7-43a2c6134d0c,2.11.5,2,11,5,4,2016-03-21 17:09:20 UTC,true
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.1,2,11,1,1,2016-03-21 17:09:26 UTC,true
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.2,2,11,2,3,2016-03-21 17:09:39 UTC,true
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.3,2,11,3,3,2016-03-21 17:13:09 UTC,true
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.4,2,11,4,4,2016-03-21 17:13:30 UTC,true
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.5,2,11,5,2,2016-03-21 17:13:45 UTC,false
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.5,2,11,5,3,2016-03-21 17:13:48 UTC,false
58310e8a-418c-4c6c-8d86-7dd8aface70e,2.11.5,2,11,5,4,2016-03-21 17:13:50 UTC,true
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.1,3,14,1,2,2016-03-21 17:15:09 UTC,true
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.2,3,14,2,4,2016-03-21 17:15:24 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.2,3,14,2,2,2016-03-21 17:15:34 UTC,true
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.3,3,14,3,2,2016-03-21 17:15:59 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.3,3,14,3,1,2016-03-21 17:16:04 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.3,3,14,3,3,2016-03-21 17:16:10 UTC,true
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.4,3,14,4,4,2016-03-21 17:16:47 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.4,3,14,4,3,2016-03-21 17:16:50 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.4,3,14,4,2,2016-03-21 17:17:01 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.4,3,14,4,1,2016-03-21 17:17:10 UTC,true
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.5,3,14,5,1,2016-03-21 17:17:45 UTC,false
720b5e78-9a97-4450-b16a-9da7a261250e,3.14.5,3,14,5,3,2016-03-21 17:17:51 UTC,true
ac100340-472c-43e2-b947-863a93eb9df8,2.11.1,2,11,1,1,2016-03-21 17:20:36 UTC,true
ac100340-472c-43e2-b947-863a93eb9df8,2.11.2,2,11,2,3,2016-03-21 17:20:50 UTC,true
ac100340-472c-43e2-b947-863a93eb9df8,2.11.3,2,11,3,3,2016-03-21 17:21:50 UTC,true
ac100340-472c-43e2-b947-863a93eb9df8,2.11.4,2,11,4,1,2016-03-21 17:22:11 UTC,false
ac100340-472c-43e2-b947-863a93eb9df8,2.11.4,2,11,4,4,2016-03-21 17:22:16 UTC,true
ac100340-472c-43e2-b947-863a93eb9df8,2.11.5,2,11,5,3,2016-03-21 17:22:48 UTC,false
ac100340-472c-43e2-b947-863a93eb9df8,2.11.5,2,11,5,4,2016-03-21 17:22:50 UTC,true
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.1,2,11,1,4,2016-03-21 17:25:21 UTC,false
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.1,2,11,1,1,2016-03-21 17:25:25 UTC,true
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.2,2,11,2,3,2016-03-21 17:25:36 UTC,true
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.3,2,11,3,3,2016-03-21 17:25:56 UTC,true
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.4,2,11,4,4,2016-03-21 17:26:23 UTC,true
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.5,2,11,5,2,2016-03-21 17:26:48 UTC,false
4d4e5640-a53f-4ee6-a22c-d6609a6afc96,2.11.5,2,11,5,4,2016-03-21 17:26:51 UTC,true
1baba2e8-bd93-4554-acf9-8e6f914e0c1c,2.11.1,2,11,1,1,2016-03-21 17:40:29 UTC,true
1baba2e8-bd93-4554-acf9-8e6f914e0c1c,2.11.2,2,11,2,3,2016-03-21 17:40:39 UTC,true
1baba2e8-bd93-4554-acf9-8e6f914e0c1c,2.11.3,2,11,3,3,2016-03-21 17:41:07 UTC,true
1baba2e8-bd93-4554-acf9-8e6f914e0c1c,2.11.4,2,11,4,4,2016-03-21 17:41:25 UTC,true
1baba2e8-bd93-4554-acf9-8e6f914e0c1c,2.11.5,2,11,5,4,2016-03-21 17:41:49 UTC,true
10998843-e020-469b-b271-384ad1b9bfee,2.11.1,2,11,1,1,2016-03-21 18:01:48 UTC,true
10998843-e020-469b-b271-384ad1b9bfee,2.11.2,2,11,2,1,2016-03-21 18:02:22 UTC,false
10998843-e020-469b-b271-384ad1b9bfee,2.11.2,2,11,2,3,2016-03-21 18:02:42 UTC,true
10998843-e020-469b-b271-384ad1b9bfee,2.11.3,2,11,3,4,2016-03-21 18:09:05 UTC,false
10998843-e020-469b-b271-384ad1b9bfee,2.11.3,2,11,3,3,2016-03-21 18:09:35 UTC,true
10998843-e020-469b-b271-384ad1b9bfee,2.11.4,2,11,4,2,2016-03-21 18:13:28 UTC,false
10998843-e020-469b-b271-384ad1b9bfee,2.11.4,2,11,4,1,2016-03-21 18:14:10 UTC,false
10998843-e020-469b-b271-384ad1b9bfee,2.11.4,2,11,4,4,2016-03-21 18:14:15 UTC,true
2d776d3b-76fa-458f-ac7d-15823e5a4387,2.11.1,2,11,1,1,2016-03-21 18:14:38 UTC,true
2d776d3b-76fa-458f-ac7d-15823e5a4387,2.11.2,2,11,2,3,2016-03-21 18:14:52 UTC,true
2d776d3b-76fa-458f-ac7d-15823e5a4387,2.11.3,2,11,3,3,2016-03-21 18:15:35 UTC,true
10998843-e020-469b-b271-384ad1b9bfee,2.11.5,2,11,5,1,2016-03-21 18:15:38 UTC,false
10998843-e020-469b-b271-384ad1b9bfee,2.11.5,2,11,5,3,2016-03-21 18:16:05 UTC,false
10998843-e020-469b-b271-384ad1b9bfee,2.11.5,2,11,5,4,2016-03-21 18:16:09 UTC,true
2d776d3b-76fa-458f-ac7d-15823e5a4387,2.11.4,2,11,4,4,2016-03-21 18:16:13 UTC,true
2d776d3b-76fa-458f-ac7d-15823e5a4387,2.11.5,2,11,5,4,2016-03-21 18:17:09 UTC,true
a1fa3675-b2d5-479a-8354-70731805771e,2.11.1,2,11,1,1,2016-03-21 18:40:11 UTC,true
a1fa3675-b2d5-479a-8354-70731805771e,2.11.2,2,11,2,3,2016-03-21 18:40:22 UTC,true
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.1,2,11,1,1,2016-03-21 18:40:42 UTC,true
a1fa3675-b2d5-479a-8354-70731805771e,2.11.3,2,11,3,3,2016-03-21 18:40:56 UTC,true
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.2,2,11,2,1,2016-03-21 18:41:06 UTC,false
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.2,2,11,2,3,2016-03-21 18:41:12 UTC,true
a1fa3675-b2d5-479a-8354-70731805771e,2.11.4,2,11,4,4,2016-03-21 18:41:28 UTC,true
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.3,2,11,3,4,2016-03-21 18:41:38 UTC,false
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.3,2,11,3,2,2016-03-21 18:41:57 UTC,false
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.3,2,11,3,3,2016-03-21 18:41:59 UTC,true
a1fa3675-b2d5-479a-8354-70731805771e,2.11.5,2,11,5,4,2016-03-21 18:42:14 UTC,true
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.4,2,11,4,3,2016-03-21 18:42:33 UTC,false
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.4,2,11,4,4,2016-03-21 18:42:44 UTC,true
69497b7d-c687-4fb7-a251-fb07792b57e5,2.11.5,2,11,5,4,2016-03-21 18:43:14 UTC,true
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.1,3,14,1,1,2016-03-21 19:05:14 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.1,3,14,1,3,2016-03-21 19:05:19 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.1,3,14,1,4,2016-03-21 19:05:21 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.1,3,14,1,2,2016-03-21 19:05:24 UTC,true
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.2,3,14,2,4,2016-03-21 19:05:36 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.2,3,14,2,1,2016-03-21 19:06:01 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.2,3,14,2,2,2016-03-21 19:06:08 UTC,true
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.3,3,14,3,3,2016-03-21 19:06:24 UTC,true
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.4,3,14,4,3,2016-03-21 19:06:47 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.4,3,14,4,4,2016-03-21 19:06:51 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.4,3,14,4,2,2016-03-21 19:06:54 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.4,3,14,4,1,2016-03-21 19:06:57 UTC,true
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.5,3,14,5,1,2016-03-21 19:07:09 UTC,false
9bce64e2-50b8-42b7-9dfa-7325c6d9c4fc,3.14.5,3,14,5,3,2016-03-21 19:07:14 UTC,true
bf4328b5-fac4-48e5-ab37-729fba14b407,2.11.1,2,11,1,1,2016-03-21 19:16:36 UTC,true
bf4328b5-fac4-48e5-ab37-729fba14b407,2.11.2,2,11,2,3,2016-03-21 19:16:47 UTC,true
bf4328b5-fac4-48e5-ab37-729fba14b407,2.11.3,2,11,3,3,2016-03-21 19:17:12 UTC,true
bf4328b5-fac4-48e5-ab37-729fba14b407,2.11.4,2,11,4,4,2016-03-21 19:17:35 UTC,true
bf4328b5-fac4-48e5-ab37-729fba14b407,2.11.5,2,11,5,4,2016-03-21 19:18:17 UTC,true
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.1,2,11,1,4,2016-03-21 19:24:01 UTC,false
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.1,2,11,1,1,2016-03-21 19:24:04 UTC,true
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.2,2,11,2,3,2016-03-21 19:24:11 UTC,true
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.3,2,11,3,4,2016-03-21 19:24:19 UTC,false
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.3,2,11,3,3,2016-03-21 19:24:29 UTC,true
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.4,2,11,4,4,2016-03-21 19:24:47 UTC,true
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.5,2,11,5,2,2016-03-21 19:25:01 UTC,false
afd5c257-c3cc-4d61-8a82-b6a72cdc7f64,2.11.5,2,11,5,4,2016-03-21 19:25:17 UTC,true
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.1,2,11,1,4,2016-03-21 19:37:32 UTC,false
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.1,2,11,1,1,2016-03-21 19:37:37 UTC,true
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.2,2,11,2,3,2016-03-21 19:38:21 UTC,true
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.3,2,11,3,2,2016-03-21 19:38:52 UTC,false
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.3,2,11,3,3,2016-03-21 19:38:58 UTC,true
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.4,2,11,4,4,2016-03-21 19:39:42 UTC,true
2a211c53-f8b9-4bef-ba22-fb4299e6f566,2.11.5,2,11,5,4,2016-03-21 19:40:18 UTC,true
